"model","residual","fitted","std_residual","species","time","MPA","source","resp"
"pooled",-0.487484065820392,1.3347819262076,-0.25668055939522,"Semicossyphus pulcher",4,"Scorpion SMR","KFM","pooled"
"pooled",-1.30578315468197,1.30578315468197,-0.687548935632516,"Semicossyphus pulcher",5,"Scorpion SMR","KFM","pooled"
"pooled",-1.42520438827461,1.27678438315633,-0.750429163298296,"Semicossyphus pulcher",6,"Scorpion SMR","KFM","pooled"
"pooled",-1.13137525978629,1.2477856116307,-0.595715952436594,"Semicossyphus pulcher",7,"Scorpion SMR","KFM","pooled"
"pooled",0.788681201949677,1.21878684010507,0.415273331570849,"Semicossyphus pulcher",8,"Scorpion SMR","KFM","pooled"
"pooled",-0.543160903654391,1.18978806857944,-0.285996721466153,"Semicossyphus pulcher",9,"Scorpion SMR","KFM","pooled"
"pooled",-1.53726686828872,1.16078929705381,-0.809434702297467,"Semicossyphus pulcher",10,"Scorpion SMR","KFM","pooled"
"pooled",-0.310809973458352,1.13179052552818,-0.163654329334114,"Semicossyphus pulcher",11,"Scorpion SMR","KFM","pooled"
"pooled",-1.07153921049845,1.10279175400255,-0.564209793199662,"Semicossyphus pulcher",12,"Scorpion SMR","KFM","pooled"
"pooled",-2.05717000756745,1.07379298247692,-1.08318524714207,"Semicossyphus pulcher",13,"Scorpion SMR","KFM","pooled"
"pooled",-1.39876279329228,1.04479421095129,-0.736506567941372,"Semicossyphus pulcher",14,"Scorpion SMR","KFM","pooled"
"pooled",-1.63655212356535,1.01579543942566,-0.861712503052273,"Semicossyphus pulcher",15,"Scorpion SMR","KFM","pooled"
"pooled",-0.873773279496635,0.98679666790003,-0.460077836161368,"Semicossyphus pulcher",16,"Scorpion SMR","KFM","pooled"
"pooled",-1.14391050446571,0.928799124848769,-0.60231627815402,"Semicossyphus pulcher",18,"Scorpion SMR","KFM","pooled"
"pooled",-1.07127189409303,0.899800353323138,-0.564069040036041,"Semicossyphus pulcher",19,"Scorpion SMR","KFM","pooled"
"pooled",-1.36549782363361,0.870801581797507,-0.718991183093086,"Semicossyphus pulcher",20,"Scorpion SMR","KFM","pooled"
"pooled",-1.26549813783559,0.98679666790003,-0.666337205066573,"Semicossyphus pulcher",16,"Scorpion SMR","KFM","pooled"
"pooled",-1.33448000711522,0.899800353323138,-0.702659017483198,"Semicossyphus pulcher",19,"Scorpion SMR","KFM","pooled"
"pooled",-0.92981930822764,0.870801581797507,-0.489588392536877,"Semicossyphus pulcher",20,"Scorpion SMR","KFM","pooled"
"pooled",-1.13637870219854,1.30578315468197,-0.598350472182623,"Semicossyphus pulcher",5,"Scorpion SMR","KFM","pooled"
"pooled",-1.42177824078449,1.42177824078449,-0.748625154683462,"Semicossyphus pulcher",1,"Scorpion SMR","KFM","pooled"
"pooled",-2.11491418669205,1.39277946925886,-1.11358995006211,"Semicossyphus pulcher",2,"Scorpion SMR","KFM","pooled"
"pooled",-0.727791931013229,1.36378069773323,-0.383212607496039,"Semicossyphus pulcher",3,"Scorpion SMR","KFM","pooled"
"pooled",-0.323165952116377,1.42177824078449,-0.170160264063447,"Semicossyphus pulcher",1,"Scorpion SMR","KFM","pooled"
"pooled",-1.37985501017002,1.39277946925886,-0.72655083668977,"Semicossyphus pulcher",2,"Scorpion SMR","KFM","pooled"
"pooled",-1.28663441137821,1.36378069773323,-0.677466328861253,"Semicossyphus pulcher",3,"Scorpion SMR","KFM","pooled"
"pooled",-0.73588728389384,1.3347819262076,-0.387475146215945,"Semicossyphus pulcher",4,"Scorpion SMR","KFM","pooled"
"pooled",-0.951650263248034,1.18978806857944,-0.501083294913504,"Semicossyphus pulcher",9,"Scorpion SMR","KFM","pooled"
"pooled",-1.11477727678366,1.27678438315633,-0.586976426653782,"Semicossyphus pulcher",6,"Scorpion SMR","KFM","pooled"
"pooled",-0.946255815706125,1.2477856116307,-0.498242894765542,"Semicossyphus pulcher",7,"Scorpion SMR","KFM","pooled"
"pooled",-1.56038633465543,1.21878684010507,-0.82160805928697,"Semicossyphus pulcher",8,"Scorpion SMR","KFM","pooled"
"pooled",-1.7329633770436,1.07379298247692,-0.912477022776925,"Semicossyphus pulcher",13,"Scorpion SMR","KFM","pooled"
"pooled",-0.361356103315098,1.16078929705381,-0.190268961065838,"Semicossyphus pulcher",10,"Scorpion SMR","KFM","pooled"
"pooled",-0.55189785871639,1.13179052552818,-0.290597090319134,"Semicossyphus pulcher",11,"Scorpion SMR","KFM","pooled"
"pooled",-1.16266805101111,1.10279175400255,-0.6121929036229,"Semicossyphus pulcher",12,"Scorpion SMR","KFM","pooled"
"pooled",-1.72553974153405,1.04479421095129,-0.908568171085265,"Semicossyphus pulcher",14,"Scorpion SMR","KFM","pooled"
"pooled",-1.48236988538226,1.01579543942566,-0.78052916615891,"Semicossyphus pulcher",15,"Scorpion SMR","KFM","pooled"
"pooled",-0.388279875882071,1.0073190842883,-0.204445442899946,"Semicossyphus pulcher",5,"South Point SMR","KFM","pooled"
"pooled",-0.623794076368788,0.68833259750636,-0.328453427909084,"Semicossyphus pulcher",16,"South Point SMR","KFM","pooled"
"pooled",-1.18995084239052,0.630335054455099,-0.626558423737581,"Semicossyphus pulcher",18,"South Point SMR","KFM","pooled"
"pooled",-0.601336282929468,0.601336282929468,-0.31662846913205,"Semicossyphus pulcher",19,"South Point SMR","KFM","pooled"
"pooled",-0.131022452375462,0.978320312762665,-0.0689887500475922,"Semicossyphus pulcher",6,"South Point SMR","KFM","pooled"
"pooled",-0.661639468785253,0.949321541237034,-0.34838059512765,"Semicossyphus pulcher",7,"South Point SMR","KFM","pooled"
"pooled",-0.227175589151458,0.920322769711404,-0.119617360633525,"Semicossyphus pulcher",8,"South Point SMR","KFM","pooled"
"pooled",-1.40214962195176,0.891323998185773,-0.738289873562714,"Semicossyphus pulcher",9,"South Point SMR","KFM","pooled"
"pooled",-0.862325226660143,0.862325226660142,-0.454049961996678,"Semicossyphus pulcher",10,"South Point SMR","KFM","pooled"
"pooled",-0.273710667199089,0.833326455134512,-0.144120007391146,"Semicossyphus pulcher",11,"South Point SMR","KFM","pooled"
"pooled",-0.878435655762603,0.804327683608882,-0.462532770449417,"Semicossyphus pulcher",12,"South Point SMR","KFM","pooled"
"pooled",-0.6919473031442,0.775328912083251,-0.364338925712713,"Semicossyphus pulcher",13,"South Point SMR","KFM","pooled"
"pooled",0.100967719829583,0.746330140557621,0.0531636880543002,"Semicossyphus pulcher",14,"South Point SMR","KFM","pooled"
"pooled",-0.781869890169561,0.71733136903199,-0.411686893694171,"Semicossyphus pulcher",15,"South Point SMR","KFM","pooled"
"pooled",-0.940164719037929,1.09431539886519,-0.495035679987164,"Semicossyphus pulcher",2,"South Point SMR","KFM","pooled"
"pooled",-0.0844873743278303,1.06531662733956,-0.0444861032899707,"Semicossyphus pulcher",3,"South Point SMR","KFM","pooled"
"pooled",-0.971779334676354,1.03631785581393,-0.511682085061921,"Semicossyphus pulcher",4,"South Point SMR","KFM","pooled"
"pooled",-1.01764003120622,1.09431539886519,-0.535829642007664,"Semicossyphus pulcher",2,"South Point SMR","KFM","pooled"
"pooled",-0.763648312913035,1.06531662733956,-0.402092478263593,"Semicossyphus pulcher",3,"South Point SMR","KFM","pooled"
"pooled",-1.11145199532296,1.03631785581393,-0.585225528182785,"Semicossyphus pulcher",4,"South Point SMR","KFM","pooled"
"pooled",-1.21470121433843,1.0073190842883,-0.63959052009162,"Semicossyphus pulcher",5,"South Point SMR","KFM","pooled"
"pooled",-1.13485596020752,0.978320312762665,-0.597548685430038,"Semicossyphus pulcher",6,"South Point SMR","KFM","pooled"
"pooled",-0.757430533426929,0.949321541237034,-0.398818559732525,"Semicossyphus pulcher",7,"South Point SMR","KFM","pooled"
"pooled",-0.935590241842192,0.920322769711404,-0.492627028201662,"Semicossyphus pulcher",8,"South Point SMR","KFM","pooled"
"pooled",-0.952200329530743,0.891323998185773,-0.501372927603164,"Semicossyphus pulcher",9,"South Point SMR","KFM","pooled"
"pooled",-0.979312400754422,0.862325226660142,-0.515648556482122,"Semicossyphus pulcher",10,"South Point SMR","KFM","pooled"
"pooled",-0.961627163168575,0.833326455134512,-0.506336546111212,"Semicossyphus pulcher",11,"South Point SMR","KFM","pooled"
"pooled",-0.96518729653887,0.804327683608882,-0.508211103843619,"Semicossyphus pulcher",12,"South Point SMR","KFM","pooled"
"pooled",-0.975836966250419,0.775328912083251,-0.513818596212287,"Semicossyphus pulcher",13,"South Point SMR","KFM","pooled"
"pooled",-0.971486054201073,0.746330140557621,-0.511527660739706,"Semicossyphus pulcher",14,"South Point SMR","KFM","pooled"
"pooled",-1.00722338713457,0.71733136903199,-0.530344847293747,"Semicossyphus pulcher",15,"South Point SMR","KFM","pooled"
"pooled",-1.19659588617573,0.68833259750636,-0.630057314625683,"Semicossyphus pulcher",16,"South Point SMR","KFM","pooled"
"pooled",-0.659500071742929,0.601336282929468,-0.347254113939659,"Semicossyphus pulcher",19,"South Point SMR","KFM","pooled"
"pooled",-0.0634218520310278,0.824894679437036,-0.0333942329577659,"Semicossyphus pulcher",4,"Blue Cavern Onshore SMCA","PISCO","pooled"
"pooled",-0.438121704341024,0.824894679437036,-0.230689230763236,"Semicossyphus pulcher",4,"Blue Cavern Onshore SMCA","PISCO","pooled"
"pooled",-0.807911583741905,0.737898364860144,-0.425398924388957,"Semicossyphus pulcher",7,"Blue Cavern Onshore SMCA","PISCO","pooled"
"pooled",-0.487355839357819,0.737898364860144,-0.256613042849654,"Semicossyphus pulcher",7,"Blue Cavern Onshore SMCA","PISCO","pooled"
"pooled",1.64791503143152,0.708899593334514,0.867695544862133,"Semicossyphus pulcher",8,"Blue Cavern Onshore SMCA","PISCO","pooled"
"pooled",0.567393872571046,0.708899593334514,0.298756383685811,"Semicossyphus pulcher",8,"Blue Cavern Onshore SMCA","PISCO","pooled"
"pooled",-0.0310065381901111,0.679900821808883,-0.0163262271027322,"Semicossyphus pulcher",9,"Blue Cavern Onshore SMCA","PISCO","pooled"
"pooled",0.15842836859556,0.679900821808883,0.0834191004925341,"Semicossyphus pulcher",9,"Blue Cavern Onshore SMCA","PISCO","pooled"
"pooled",0.529149246592657,0.650902050283253,0.278619003454781,"Semicossyphus pulcher",10,"Blue Cavern Onshore SMCA","PISCO","pooled"
"pooled",-0.0912862623478295,0.650902050283253,-0.0480659995421732,"Semicossyphus pulcher",10,"Blue Cavern Onshore SMCA","PISCO","pooled"
"pooled",0.437154599044928,0.621903278757622,0.230180009753154,"Semicossyphus pulcher",11,"Blue Cavern Onshore SMCA","PISCO","pooled"
"pooled",-0.564744864917674,0.621903278757622,-0.297361571395556,"Semicossyphus pulcher",11,"Blue Cavern Onshore SMCA","PISCO","pooled"
"pooled",-0.339556177487802,0.339579308520747,-0.178790396845061,"Semicossyphus pulcher",7,"Farnsworth Onshore SMCA","PISCO","pooled"
"pooled",-0.486904023277605,0.339579308520747,-0.256375142962572,"Semicossyphus pulcher",7,"Farnsworth Onshore SMCA","PISCO","pooled"
"pooled",-0.197786521490648,0.281581765469486,-0.104142798783825,"Semicossyphus pulcher",9,"Farnsworth Onshore SMCA","PISCO","pooled"
"pooled",-0.25885351439193,0.281581765469486,-0.136297100836972,"Semicossyphus pulcher",9,"Farnsworth Onshore SMCA","PISCO","pooled"
"pooled",-0.402326362743178,0.252582993943855,-0.211841500243849,"Semicossyphus pulcher",10,"Farnsworth Onshore SMCA","PISCO","pooled"
"pooled",-0.398294805125249,0.252582993943855,-0.209718718111755,"Semicossyphus pulcher",10,"Farnsworth Onshore SMCA","PISCO","pooled"
"pooled",0.325009249473982,0.223584222418225,0.171130836498641,"Semicossyphus pulcher",11,"Farnsworth Onshore SMCA","PISCO","pooled"
"pooled",-0.30935104417565,0.223584222418225,-0.16288614261652,"Semicossyphus pulcher",11,"Farnsworth Onshore SMCA","PISCO","pooled"
"pooled",1.51753021584263,1.13702186517275,0.799042537002943,"Semicossyphus pulcher",4,"Long Point SMR","PISCO","pooled"
"pooled",0.110010428613634,1.13702186517275,0.0579250489107457,"Semicossyphus pulcher",4,"Long Point SMR","PISCO","pooled"
"pooled",0.154079375981295,1.05002555059585,0.0811291756820554,"Semicossyphus pulcher",7,"Long Point SMR","PISCO","pooled"
"pooled",-0.772393813997576,1.05002555059585,-0.406697346951544,"Semicossyphus pulcher",7,"Long Point SMR","PISCO","pooled"
"pooled",-0.0147008593203044,1.02102677907022,-0.0077406115573764,"Semicossyphus pulcher",8,"Long Point SMR","PISCO","pooled"
"pooled",-0.784638001005994,1.02102677907022,-0.413144418745309,"Semicossyphus pulcher",8,"Long Point SMR","PISCO","pooled"
"pooled",1.49992880384738,0.992028007544594,0.789774664278765,"Semicossyphus pulcher",9,"Long Point SMR","PISCO","pooled"
"pooled",0.781039328671306,0.992028007544594,0.411249568651299,"Semicossyphus pulcher",9,"Long Point SMR","PISCO","pooled"
"pooled",0.0800437752217169,0.963029236018963,0.042146364241545,"Semicossyphus pulcher",10,"Long Point SMR","PISCO","pooled"
"pooled",-0.215814834188742,0.963029236018963,-0.113635452416537,"Semicossyphus pulcher",10,"Long Point SMR","PISCO","pooled"
"pooled",1.23706914352975,0.934030464493333,0.651368161618583,"Semicossyphus pulcher",11,"Long Point SMR","PISCO","pooled"
"pooled",-0.444482239174627,0.934030464493333,-0.234038315899782,"Semicossyphus pulcher",11,"Long Point SMR","PISCO","pooled"
"pooled",-0.9105409971392,0.109651173923105,-0.47943756295838,"Semicossyphus pulcher",1,"Santa Barbara Island SMR","PISCO","pooled"
"pooled",-0.77870080290399,0.109651173923105,-0.410018237938767,"Semicossyphus pulcher",1,"Santa Barbara Island SMR","PISCO","pooled"
"pooled",-0.521936318619884,0.0806524023974742,-0.274821098011835,"Semicossyphus pulcher",2,"Santa Barbara Island SMR","PISCO","pooled"
"pooled",-0.292410631486558,0.0806524023974742,-0.153966313415325,"Semicossyphus pulcher",2,"Santa Barbara Island SMR","PISCO","pooled"
"pooled",-0.0740405116430704,0.0516536308718436,-0.0389853972241499,"Semicossyphus pulcher",3,"Santa Barbara Island SMR","PISCO","pooled"
"pooled",0.299207343201469,0.0516536308718436,0.157545063752724,"Semicossyphus pulcher",3,"Santa Barbara Island SMR","PISCO","pooled"
"pooled",0.0123464140581027,0.022654859346213,0.00650089857116768,"Semicossyphus pulcher",4,"Santa Barbara Island SMR","PISCO","pooled"
"pooled",0.218507197470675,0.022654859346213,0.115053093241655,"Semicossyphus pulcher",4,"Santa Barbara Island SMR","PISCO","pooled"
"pooled",0.389115500078091,-0.00634391217941754,0.204885433662962,"Semicossyphus pulcher",5,"Santa Barbara Island SMR","PISCO","pooled"
"pooled",0.0207326496315172,-0.00634391217941754,0.0109165990814634,"Semicossyphus pulcher",5,"Santa Barbara Island SMR","PISCO","pooled"
"pooled",-0.06705684033641,-0.093340226756309,-0.035308204915086,"Semicossyphus pulcher",8,"Santa Barbara Island SMR","PISCO","pooled"
"pooled",-0.167386035706943,-0.093340226756309,-0.0881356833846467,"Semicossyphus pulcher",8,"Santa Barbara Island SMR","PISCO","pooled"
"pooled",0.709793342487012,-0.325330398961353,0.373735604871432,"Semicossyphus pulcher",16,"Santa Barbara Island SMR","PISCO","pooled"
"pooled",-0.09507628914501,-0.325330398961353,-0.0500616056893936,"Semicossyphus pulcher",16,"Santa Barbara Island SMR","PISCO","pooled"
"pooled",0.845125049685583,-0.383327942012614,0.444993356135937,"Semicossyphus pulcher",18,"Santa Barbara Island SMR","PISCO","pooled"
"pooled",-0.0670885539578169,-0.383327942012614,-0.0353249034508001,"Semicossyphus pulcher",18,"Santa Barbara Island SMR","PISCO","pooled"
"pooled",1.26743744632676,-0.412326713538245,0.667358331341778,"Semicossyphus pulcher",19,"Santa Barbara Island SMR","PISCO","pooled"
"pooled",0.697345668570542,-0.412326713538245,0.367181388789165,"Semicossyphus pulcher",19,"Santa Barbara Island SMR","PISCO","pooled"
"pooled",0.783212718030558,-0.441325485063875,0.412393948202614,"Semicossyphus pulcher",20,"Santa Barbara Island SMR","PISCO","pooled"
"pooled",0.26163205067619,-0.441325485063875,0.137760115318366,"Semicossyphus pulcher",20,"Santa Barbara Island SMR","PISCO","pooled"
"pooled",2.12747665877692,2.15981884322945,1.12020461213666,"Semicossyphus pulcher",7,"Swamis SMCA","PISCO","pooled"
"pooled",1.48650099646569,2.15981884322945,0.782704367315555,"Semicossyphus pulcher",7,"Swamis SMCA","PISCO","pooled"
"pooled",1.47891513409833,2.13082007170382,0.778710096461446,"Semicossyphus pulcher",8,"Swamis SMCA","PISCO","pooled"
"pooled",0.292717631707888,2.13082007170382,0.154127961752307,"Semicossyphus pulcher",8,"Swamis SMCA","PISCO","pooled"
"pooled",1.10243837736439,2.10182130017819,0.580479484851324,"Semicossyphus pulcher",9,"Swamis SMCA","PISCO","pooled"
"pooled",0.0954032771580291,2.10182130017819,0.0502337784268881,"Semicossyphus pulcher",9,"Swamis SMCA","PISCO","pooled"
"pooled",1.28548595796869,2.07282252865256,0.676861620555354,"Semicossyphus pulcher",10,"Swamis SMCA","PISCO","pooled"
"pooled",0.49212682880898,2.07282252865256,0.259125166480058,"Semicossyphus pulcher",10,"Swamis SMCA","PISCO","pooled"
"pooled",2.36300764659028,2.04382375712693,1.24422143636885,"Semicossyphus pulcher",11,"Swamis SMCA","PISCO","pooled"
"pooled",0.57113602090927,2.04382375712693,0.300726779840563,"Semicossyphus pulcher",11,"Swamis SMCA","PISCO","pooled"
"pooled",1.26049868553747,-1.26049868553747,0.663704786280961,"Macrocystis pyrifera",1,"Santa Barbara Island SMR","KFM","pooled"
"pooled",1.1012196801125,-1.1012196801125,0.57983779025189,"Macrocystis pyrifera",2,"Santa Barbara Island SMR","KFM","pooled"
"pooled",0.94194067468754,-0.94194067468754,0.495970794222819,"Macrocystis pyrifera",3,"Santa Barbara Island SMR","KFM","pooled"
"pooled",0.782661669262576,-0.782661669262576,0.412103798193748,"Macrocystis pyrifera",4,"Santa Barbara Island SMR","KFM","pooled"
"pooled",0.623382663837611,-0.623382663837611,0.328236802164677,"Macrocystis pyrifera",5,"Santa Barbara Island SMR","KFM","pooled"
"pooled",0.464103658412646,-0.464103658412646,0.244369806135606,"Macrocystis pyrifera",6,"Santa Barbara Island SMR","KFM","pooled"
"pooled",1.26049868553747,-1.26049868553747,0.663704786280961,"Macrocystis pyrifera",1,"Santa Barbara Island SMR","KFM","pooled"
"pooled",-0.538576932214296,-0.154570248345648,-0.283583070567605,"Mesocentrotus franciscanus",1,"Santa Barbara Island SMR","KFM","pooled"
"pooled",-2.49434580477907,-0.450093174387366,-1.31337641860833,"Panulirus interruptus",1,"Santa Barbara Island SMR","KFM","pooled"
"pooled",-0.22604496922725,-0.644002687460935,-0.119022042396567,"Strongylocentrotus purpuratus",1,"Santa Barbara Island SMR","KFM","pooled"
"pooled",1.1012196801125,-1.1012196801125,0.57983779025189,"Macrocystis pyrifera",2,"Santa Barbara Island SMR","KFM","pooled"
"pooled",-0.0763296855715658,-0.217967625998934,-0.0401907421486661,"Mesocentrotus franciscanus",2,"Santa Barbara Island SMR","KFM","pooled"
"pooled",0.344683410861821,-0.344683410861821,0.181490097661698,"Panulirus interruptus",2,"Santa Barbara Island SMR","KFM","pooled"
"pooled",-1.58733558681965,-0.723878832872454,-0.835797957184763,"Strongylocentrotus purpuratus",2,"Santa Barbara Island SMR","KFM","pooled"
